year,split,league_short,league_full,region,tier,tournament,date_start,team,team_short,role,player_id,name_cn,real_name,country,residency,birthdate,is_retired,roster_link
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,G2 Esports,,Mid,Caps,,Rasmus Borregaard Winther,Denmark,EMEA,1999-11-17,0,Caps
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,G2 Esports,,Bot,Hans Sama,,Steven Liv,France,EMEA,1999-09-02,0,Hans Sama
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,G2 Esports,,Support,Mikyx,,Mihael Mehle,Slovenia,EMEA,1998-11-02,0,Mikyx
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,G2 Esports,,Coach,Dylan Falco,,Dylan Falco,Canada,North America,,0,Dylan Falco
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,G2 Esports,,Top,BrokenBlade,,Sergen Çelik,Germany,EMEA,2000-01-19,0,BrokenBlade
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,G2 Esports,,Jungle,Yike,,Martin Sundelin,Sweden,EMEA,2000-11-11,0,Yike
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,G2 Esports,,Mid,Caps,,Rasmus Borregaard Winther,Denmark,EMEA,1999-11-17,0,Caps
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,G2 Esports,,Bot,HansSama,,,,,,,HansSama
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,G2 Esports,,Support,Mikyx,,Mihael Mehle,Slovenia,EMEA,1998-11-02,0,Mikyx
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,G2 Esports,,Coach,Dylan Falco,,Dylan Falco,Canada,North America,,0,Dylan Falco
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,G2 Esports,,Coach,Rodrigo,,Rodrigo Domingues Oliveira,Portugal,EMEA,1997-05-04,0,Rodrigo
2022,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2022,2022-05-10,G2 Esports,,Top,BrokenBlade,,Sergen Çelik,Germany,EMEA,2000-01-19,0,BrokenBlade
2022,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2022,2022-05-10,G2 Esports,,Jungle,Jankos,,Marcin Jankowski,Poland,EMEA,1995-07-23,0,Jankos
2022,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2022,2022-05-10,G2 Esports,,Mid,Caps,,Rasmus Borregaard Winther,Denmark,EMEA,1999-11-17,0,caPs
2022,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2022,2022-05-10,G2 Esports,,Bot,Flakked,,Víctor Lirola Tortosa,Spain,EMEA,2001-04-25,0,Flakked
2022,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2022,2022-05-10,G2 Esports,,Support,Targamas,,Raphaël Crabbé,Belgium,EMEA,2000-06-30,0,Targamas
2022,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2022,2022-05-10,G2 Esports,,Coach,Dylan Falco,,Dylan Falco,Canada,North America,,0,Dylan Falco
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,GAM Esports,,Top,Kiaya,,Trần Duy Sang,Vietnam,Asia Pacific,2001-05-17,0,Kiaya
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,GAM Esports,,Jungle,Levi,,Đỗ Duy Khánh,Vietnam,Asia Pacific,1997-11-18,0,Levi
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,GAM Esports,,Mid,Emo,,Nguyễn Thái Vinh,Vietnam,Asia Pacific,2005-07-15,0,Emo
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,GAM Esports,,Mid,Aress,,Hồ Văn Vĩ Đại,Vietnam,Asia Pacific,2004-09-24,0,Aress
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,GAM Esports,,Bot,Artemis,,Trần Quốc Hưng,Vietnam,Asia Pacific,2001-02-24,0,Artemis (Trần Quốc Hưng)
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,GAM Esports,,Support,Elio,,Phạm Thạch Nhân Băng,Vietnam,Asia Pacific,2000-11-07,0,Elio
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,GAM Esports,,Coach,Archie,,Trần Minh Nhựt,Vietnam,Asia Pacific,1992-07-26,0,Archie (Trần Minh Nhựt)
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,GAM Esports,,Coach,Hype,,Trần Hữu Toàn,Vietnam,Asia Pacific,,0,Hype (Trần Hữu Toàn)
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,GAM Esports,,Top,Kiaya,,Trần Duy Sang,Vietnam,Asia Pacific,2001-05-17,0,Kiaya
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,GAM Esports,,Jungle,Levi,,Đỗ Duy Khánh,Vietnam,Asia Pacific,1997-11-18,0,Levi
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,GAM Esports,,Mid,Emo,,Nguyễn Thái Vinh,Vietnam,Asia Pacific,2005-07-15,0,Emo
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,GAM Esports,,Bot,Easylove,,Hứa Thành An,Vietnam,Asia Pacific,1999-11-26,0,EasyLove
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,GAM Esports,,Support,Elio,,Phạm Thạch Nhân Băng,Vietnam,Asia Pacific,2000-11-07,0,Elio
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,GAM Esports,,Coach,Archie,,Trần Minh Nhựt,Vietnam,Asia Pacific,1992-07-26,0,Archie (Trần Minh Nhựt)
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,GAM Esports,,Coach,Hype,,Trần Hữu Toàn,Vietnam,Asia Pacific,,0,Hype (Trần Hữu Toàn)
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,GAM Esports,,Top,Kiaya,,Trần Duy Sang,Vietnam,Asia Pacific,2001-05-17,0,Kiaya
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,GAM Esports,,Jungle,Levi,,Đỗ Duy Khánh,Vietnam,Asia Pacific,1997-11-18,0,Levi
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,GAM Esports,,Mid,Kati,,Đặng Thanh Phê,Vietnam,Asia Pacific,1999-11-05,0,Kati
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,GAM Esports,,Bot,Sty1e,,Mai Hoàng Sơn,Vietnam,Asia Pacific,2002-01-11,0,Sty1e
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,GAM Esports,,Support,Zin,,Nguyễn Tuấn Thọ,Vietnam,Asia Pacific,1999-01-11,0,Zin
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,GAM Esports,,Coach,Hankay,,Huỳnh Tấn Đạt,Vietnam,Asia Pacific,2000-03-23,0,HanKay
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,GAM Esports,,Coach,Rei,,Trần Phan Duy Khôi,Vietnam,Asia Pacific,,0,Rei
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,Gen.G,,Top,Doran,최현준,Choi Hyeon-joon,South Korea,Korea,2000-07-22,0,Doran (Choi Hyeon-joon)
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,Gen.G,,Jungle,Peanut,한왕호,Han Wang-ho,South Korea,Korea,1998-02-03,1,Peanut
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,Gen.G,,Mid,Chovy,정지훈,Jeong Ji-hoon,South Korea,Korea,2001-03-03,0,Chovy
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,Gen.G,,Bot,Peyz,김수환,Kim Su-hwan,South Korea,Korea,2005-12-05,0,Peyz
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,Gen.G,,Support,Delight,유환중,Yoo Hwan-joong,South Korea,Korea,2002-09-12,0,Delight
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,Gen.G,,Coach,Score,고동빈,Go Dong-bin,South Korea,Korea,1992-07-08,0,Score
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,Gen.G,,Coach,Mafa,원상연,Won Sang-yeon,South Korea,Korea,1992-10-30,0,Mafa
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,Gen.G,,Top,Kiin,김기인,Kim Gi-in,South Korea,Korea,1999-05-28,0,Kiin
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,Gen.G,,Jungle,Canyon,김건부,Kim Geon-bu,South Korea,Korea,2001-06-18,0,Canyon
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,Gen.G,,Mid,Chovy,정지훈,Jeong Ji-hoon,South Korea,Korea,2001-03-03,0,Chovy
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,Gen.G,,Bot,Peyz,김수환,Kim Su-hwan,South Korea,Korea,2005-12-05,0,Peyz
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,Gen.G,,Support,Lehends,손시우,Son Si-woo,South Korea,Korea,1998-12-24,0,Lehends
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,Gen.G,,Coach,KIM,김정수,Kim Jeong-soo,South Korea,Korea,1988-06-17,0,KIM (Kim Jeong-soo)
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,Gen.G,,Coach,Helper,권영재,Kwon Yeong-jae,South Korea,Korea,1995-03-24,0,Helper (Kwon Yeong-jae)
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,Gen.G,,Top,Kiin,김기인,Kim Gi-in,South Korea,Korea,1999-05-28,0,Kiin
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,Gen.G,,Jungle,Canyon,김건부,Kim Geon-bu,South Korea,Korea,2001-06-18,0,Canyon
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,Gen.G,,Mid,Chovy,정지훈,Jeong Ji-hoon,South Korea,Korea,2001-03-03,0,Chovy
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,Gen.G,,Bot,Ruler,박재혁,Park Jae-hyuk,South Korea,Korea,1998-12-29,0,Ruler
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,Gen.G,,Support,Duro,주민규,Joo Min-kyu,South Korea,Korea,2002-02-04,0,Duro
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,Gen.G,,Coach,KIM,김정수,Kim Jeong-soo,South Korea,Korea,1988-06-17,0,KIM (Kim Jeong-soo)
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,Gen.G,,Coach,Helper,권영재,Kwon Yeong-jae,South Korea,Korea,1995-03-24,0,Helper (Kwon Yeong-jae)
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,Golden Guardians,,Top,Licorice,,Eric Ritchie,Canada,North America,1997-09-30,0,Licorice
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,Golden Guardians,,Jungle,River,김동우,Kim Dong-woo,South Korea,Korea,1999-07-23,1,River (Kim Dong-woo)
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,Golden Guardians,,Mid,Gori,김태우,Kim Tae-woo,South Korea,Korea,2000-08-09,0,Gori
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,Golden Guardians,,Bot,Stixxay,,Trevor Hayes,United States,North America,1997-03-16,1,Stixxay
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,Golden Guardians,,Support,huhi,최재현,Choi Jae-hyun,France,North America,1995-04-03,0,huhi
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,Golden Guardians,,Coach,Spookz,,Samuel Broadley,Australia,North America,1994-01-19,0,Spookz
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,Golden Guardians,,Coach,Chuz,,Aaron Bland,Australia,North America,1996-10-18,0,Chuz
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,Hanwha Life Esports,,Top,Zeus,최우제,Choi Woo-je,South Korea,Korea,2004-01-31,0,Zeus
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,Hanwha Life Esports,,Jungle,Kanavi,서진혁,Seo Jin-hyeok,South Korea,Korea,2000-11-02,0,Kanavi
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,Hanwha Life Esports,,Mid,Zeka,김건우,Kim Geon-woo,South Korea,Korea,2002-11-28,0,Zeka (Kim Geon-woo)
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,Hanwha Life Esports,,Bot,Gumayusi,이민형,Lee Min-hyeong,South Korea,Korea,2002-02-06,0,Gumayusi
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,Hanwha Life Esports,,Support,Delight,유환중,Yoo Hwan-joong,South Korea,Korea,2002-09-12,0,Delight
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,Hanwha Life Esports,,Coach,Homme,윤성영,Yoon Sung-young,South Korea,Korea,1985-01-01,0,Homme
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,Hanwha Life Esports,,Coach,Mowgli,이재하,Lee Jae-ha,South Korea,Korea,1998-04-14,0,Mowgli
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,Hanwha Life Esports,,Coach,Sin,연형모,Yeon Hyeong-mo,South Korea,Korea,1991-12-12,0,Sin (Yeon Hyeong-mo)
2022,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2022,2022-05-10,Istanbul Wildcats,,Top,StarScreen,,Soner Kaya,Turkey,EMEA,2001-01-20,0,StarScreen
2022,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2022,2022-05-10,Istanbul Wildcats,,Jungle,Ferret,,Hakan Mert Çakmak,Turkey,EMEA,2001-11-24,0,Ferret
2022,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2022,2022-05-10,Istanbul Wildcats,,Mid,Serin,,Tolga Ölmez,Turkey,EMEA,2002-04-10,0,Serin
2022,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2022,2022-05-10,Istanbul Wildcats,,Bot,HolyPhoenix,,Anıl Işık,Turkey,EMEA,1997-06-02,0,HolyPhoenix
2022,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2022,2022-05-10,Istanbul Wildcats,,Support,Farfetch,,Berk Badur,Turkey,EMEA,1998-09-09,0,Farfetch
2022,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2022,2022-05-10,Istanbul Wildcats,,Coach,TheQep,,Melih Akgün,Turkey,EMEA,1997-07-20,0,TheQep
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,JD Gaming,,Top,369,白家浩,Bai Jia-Hao,China,China,2001-07-12,0,369
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,JD Gaming,,Jungle,Kanavi,서진혁,Seo Jin-hyeok,South Korea,Korea,2000-11-02,0,Kanavi
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,JD Gaming,,Mid,Knight,卓定,Zhuo Ding,China,China,2000-05-22,0,knight (Zhuo Ding)
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,JD Gaming,,Bot,Ruler,박재혁,Park Jae-hyuk,South Korea,Korea,1998-12-29,0,Ruler
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,JD Gaming,,Support,MISSING,娄运峰,Lou Yun-Feng,China,China,2001-05-26,0,MISSING
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,JD Gaming,,Coach,Homme,윤성영,Yoon Sung-young,South Korea,Korea,1985-01-01,0,Homme
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,JD Gaming,,Coach,Viod,陆凡,Lu Fan,China,China,,0,Viod (Lu Fan)
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,Karmine Corp,,Top,Canna,김창동,Kim Chang-dong,South Korea,Korea,2000-02-11,0,Canna
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,Karmine Corp,,Jungle,Yike,,Martin Sundelin,Sweden,EMEA,2000-11-11,0,Yike
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,Karmine Corp,,Mid,kyeahoo,강예후,Kang Ye-hoo,South Korea,Korea,2005-08-13,0,kyeahoo
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,Karmine Corp,,Bot,Caliste,,Caliste Henry-Hennebert,France,EMEA,2006-08-28,0,Caliste
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,Karmine Corp,,Support,Busio,,Alan Cwalina,United States,EMEA,2003-10-22,0,Busio
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,Karmine Corp,,Coach,Reapered,복한규,Bok Han-gyu,South Korea,Korea,1992-01-30,0,Reapered
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,Karmine Corp,,Coach,Zeph,,Quentin Viguié,France,EMEA,,0,Zeph
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,LOUD,,Top,Robo,,Leonardo Souza,Brazil,Brazil,1998-04-22,0,Robo
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,LOUD,,Jungle,Croc,박종훈,Park Jong-hoon,South Korea,Korea,1998-01-06,1,Croc
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,LOUD,,Mid,tinowns,,Thiago Sartori,Brazil,Brazil,1997-05-06,0,tinowns
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,LOUD,,Bot,Route,문검수,Moon Geom-su,South Korea,Korea,1999-01-05,0,Route
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,LOUD,,Support,Ceos,,Denilson Oliveira Gonçalves,Brazil,Brazil,1998-08-08,0,Ceos
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,LOUD,,Coach,BeellzY,,Lucas Spínola de Souza,Brazil,Brazil,1994-03-02,0,BeellzY
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,LOUD,,Top,Robo,,Leonardo Souza,Brazil,Brazil,1998-04-22,0,Robo
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,LOUD,,Jungle,Croc,박종훈,Park Jong-hoon,South Korea,Korea,1998-01-06,1,Croc
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,LOUD,,Mid,tinowns,,Thiago Sartori,Brazil,Brazil,1997-05-06,0,tinowns
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,LOUD,,Bot,Route,문검수,Moon Geom-su,South Korea,Korea,1999-01-05,0,Route
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,LOUD,,Support,RedBert,,Ygor Freitas,Brazil,Brazil,1998-08-26,0,RedBert
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,LOUD,,Coach,Stardust,손석희,Son Seok-hee,South Korea,Korea,1990-05-27,0,Stardust (Son Seok-hee)
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,LOUD,,Coach,SrVenancio,,Victor Venancio,Brazil,Brazil,,0,SrVenancio
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,LYON (2024 American Team),,Top,Dhokla,,Niship Doshi,India,North America,1997-07-17,0,Dhokla
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,LYON (2024 American Team),,Jungle,Inspired,,Kacper Słoma,Poland,North America,2002-01-24,0,Inspired
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,LYON (2024 American Team),,Mid,Saint,강성인,Kang Sung-in,South Korea,Korea,2005-01-01,0,Saint (Kang Sung-in)
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,LYON (2024 American Team),,Bot,Berserker,김민철,Kim Min-cheol,South Korea,North America,2003-05-25,0,Berserker (Kim Min-cheol)
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,LYON (2024 American Team),,Support,Isles,,Jonah Rosario,Australia,North America,2001-03-07,0,Isles
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,LYON (2024 American Team),,Coach,Reignover,김의진,Kim Yeu-jin,South Korea,North America,1995-07-04,0,Reignover
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,LYON (2024 American Team),,Coach,Rigby,한얼,Han Earl,South Korea,Korea,1995-12-15,0,Rigby
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,MAD Lions,,Top,Chasy,김동현,Kim Dong-hyeon,South Korea,Korea,2001-04-20,0,Chasy
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,MAD Lions,,Jungle,Elyoya,,Javier Prades Batalla,Spain,EMEA,2000-03-13,0,Elyoya
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,MAD Lions,,Mid,Nisqy,,Yasin Dinçer,Belgium,EMEA,1998-07-28,0,Nisqy
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,MAD Lions,,Bot,Carzzy,,Matyáš Orság,Czech Republic,EMEA,2002-01-31,0,Carzzy
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,MAD Lions,,Support,Hylissang,Здравец Илиев Гълъбов,Zdravets Iliev Galabov,Bulgaria,EMEA,1995-04-30,0,Hylissang
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,MAD Lions,,Coach,Mac,,James MacCormack,United Kingdom,EMEA,1994-02-13,0,Mac
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,MAD Lions,,Coach,Pad,,Patrick Suckow-Breum,Denmark,EMEA,1993-02-27,0,Pad
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,Movistar KOI,,Top,Myrwn,,Alex Pastor Villarejo,Spain,EMEA,2003-06-13,0,Myrwn
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,Movistar KOI,,Jungle,Elyoya,,Javier Prades Batalla,Spain,EMEA,2000-03-13,0,Elyoya
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,Movistar KOI,,Mid,Jojopyun,,Joseph&amp;nbsp;Joon Pyun,Canada,North America,2004-10-01,0,Jojopyun
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,Movistar KOI,,Bot,Supa,,David Martínez García,Spain,EMEA,2000-10-23,0,Supa
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,Movistar KOI,,Support,Alvaro,,Álvaro Fernández del Amo,Spain,EMEA,2003-07-15,0,Alvaro (Álvaro Fernández)
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,Movistar KOI,,Coach,Melzhet,,Tomás Campelos Fernández,Spain,EMEA,1994-10-07,0,Melzhet
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,Movistar KOI,,Coach,Zeph,,Quentin Viguié,France,EMEA,,0,Zeph
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,Movistar R7,,Top,Bong,조보웅,Cho Bo-woong,South Korea,Korea,2001-08-30,0,Bong (Cho Bo-woong)
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,Movistar R7,,Jungle,Oddie,,Sebastián Alonso Niño Zavaleta,Peru,North America,1997-08-28,0,Oddie
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,Movistar R7,,Mid,Mireu,정조빈,Jeong Jo-bin,South Korea,Korea,2001-09-20,0,Mireu
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,Movistar R7,,Bot,ceo,,Mauro&amp;nbsp;Lorenzo Tévez,Argentina,Brazil,2004-01-13,0,Ceo
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,Movistar R7,,Support,Lyonz,,Pedro&amp;nbsp;Luis Peralta,Argentina,North America,2001-11-29,0,Lyonz
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,Movistar R7,,Coach,Khynm,,Cristian&amp;nbsp;Gabriel Alonso Roussy,Argentina,Brazil,1995-05-15,0,Khynm
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,Movistar R7,,Coach,Kun,권오성,Kwon Oh-seong,South Korea,Korea,1995-12-08,0,Kun (Kwon Oh-seong)
2022,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2022,2022-05-10,ORDER,,Top,BioPanther,,Brandon Alexander,Australia,Asia Pacific,1999-02-23,0,BioPanther
2022,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2022,2022-05-10,ORDER,,Jungle,Kevy,,Shane Allen,Australia,Asia Pacific,2000-11-22,0,Kevy
2022,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2022,2022-05-10,ORDER,,Mid,Kisee,,Ronald Van Bao Vo,Vietnam,Asia Pacific,2003-03-07,0,Kisee
2022,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2022,2022-05-10,ORDER,,Bot,Puma,,Nathan Puma,Australia,Asia Pacific,2002-02-21,1,Puma
2022,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2022,2022-05-10,ORDER,,Support,Corporal,,Ian Pearse,Japan,Asia Pacific,2001-06-15,1,Corporal
2022,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2022,2022-05-10,ORDER,,Coach,Loki,,Laughlin Norney,Australia,Asia Pacific,,1,Loki (Laughlin Norney)
