year,split,league_short,league_full,region,tier,tournament,date_start,team,team_short,role,player_id,name_cn,real_name,country,residency,birthdate,is_retired,roster_link
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,KT Rolster,,Support,Lehends,손시우,Son Si-woo,South Korea,Korea,1998-12-24,0,Lehends
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,KT Rolster,,Coach,Hirai,강동훈,Kang Dong-hoon,South Korea,Korea,1982-03-26,0,Hirai
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,KT Rolster,,Coach,RapidStar,정민성,Jung Min-sung,South Korea,Korea,1993-05-05,0,RapidStar
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,KT Rolster,,Top,PerfecT,이승민,Lee Seung-min,South Korea,Korea,2004-05-17,0,PerfecT (Lee Seung-min)
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,KT Rolster,,Jungle,Cuzz,문우찬,Moon Woo-chan,South Korea,Korea,1999-10-30,0,Cuzz
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,KT Rolster,,Mid,Bdd,곽보성,Gwak Bo-seong,South Korea,Korea,1999-03-01,0,Bdd
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,KT Rolster,,Bot,deokdam,서대길,Seo Dae-gil,South Korea,Korea,2000-02-25,0,deokdam
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,KT Rolster,,Support,Peter,정윤수,Jeong Yoon-su,South Korea,Korea,2003-04-28,0,Peter (Jeong Yoon-su)
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,KT Rolster,,Coach,Score,고동빈,Go Dong-bin,South Korea,Korea,1992-07-08,0,Score
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,KT Rolster,,Coach,Museong,김무성,Kim Moo-seong,South Korea,Korea,1997-10-09,0,Museong
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,KT Rolster,,Coach,Sonstar,손승익,Son Seung-ik,South Korea,Korea,1994-08-31,0,Sonstar
2022,,Worlds,World Championship,国际,国际赛事,LCK 2022 Regional Finals,2022-09-01,Liiv SANDBOX,,Top,Dove,김재연,Kim Jae-yeon,South Korea,Korea,1998-07-25,0,Dove
2022,,Worlds,World Championship,国际,国际赛事,LCK 2022 Regional Finals,2022-09-01,Liiv SANDBOX,,Jungle,Croco,김동범,Kim Dong-beom,South Korea,Korea,2000-02-23,0,Croco
2022,,Worlds,World Championship,国际,国际赛事,LCK 2022 Regional Finals,2022-09-01,Liiv SANDBOX,,Mid,Clozer,이주현,Lee Ju-hyeon,South Korea,Korea,2003-07-27,0,Clozer
2022,,Worlds,World Championship,国际,国际赛事,LCK 2022 Regional Finals,2022-09-01,Liiv SANDBOX,,Bot,Prince,이채환,Lee Chae-hwan,South Korea,Korea,2000-04-05,0,Prince (Lee Chae-hwan)
2022,,Worlds,World Championship,国际,国际赛事,LCK 2022 Regional Finals,2022-09-01,Liiv SANDBOX,,Support,Kael,김진홍,Kim Jin-hong,South Korea,Korea,2004-02-11,0,Kael (Kim Jin-hong)
2022,,Worlds,World Championship,国际,国际赛事,LCK 2022 Regional Finals,2022-09-01,Liiv SANDBOX,,Coach,Micro,김목경,Kim Mok-kyoung,South Korea,Korea,1986-09-17,0,Micro (Kim Mok-kyoung)
2022,,Worlds,World Championship,国际,国际赛事,LCK 2022 Regional Finals,2022-09-01,Liiv SANDBOX,,Coach,Joker,조재읍,Cho Jae-eup,South Korea,Korea,1991-12-11,0,Joker (Cho Jae-eup)
2022,,Worlds,World Championship,国际,国际赛事,LPL 2022 Regional Finals,2022-09-02,LNG Esports,,Top,Ale,胡嘉乐,Hu Jia-Le,China,China,2001-07-23,0,Ale
2022,,Worlds,World Championship,国际,国际赛事,LPL 2022 Regional Finals,2022-09-02,LNG Esports,,Jungle,Tarzan,이승용,Lee Seung-yong,South Korea,Korea,1999-08-23,0,Tarzan (Lee Seung-yong)
2022,,Worlds,World Championship,国际,国际赛事,LPL 2022 Regional Finals,2022-09-02,LNG Esports,,Mid,Doinb,김태상,Kim Tae-sang,South Korea,China,1996-12-30,0,Doinb
2022,,Worlds,World Championship,国际,国际赛事,LPL 2022 Regional Finals,2022-09-02,LNG Esports,,Bot,Light,王光宇,Wang Guang-Yu,China,China,2001-02-21,0,Light (Wang Guang-Yu)
2022,,Worlds,World Championship,国际,国际赛事,LPL 2022 Regional Finals,2022-09-02,LNG Esports,,Support,LvMao,左名豪,Zuo Ming-Hao,China,China,1996-03-07,0,LvMao
2022,,Worlds,World Championship,国际,国际赛事,LPL 2022 Regional Finals,2022-09-02,LNG Esports,,Coach,Poppy,張博皓,Chang Po-Hao,Taiwan,Asia Pacific,1991-09-06,0,Poppy (Chang Po-Hao)
2022,,Worlds,World Championship,国际,国际赛事,LPL 2022 Regional Finals,2022-09-02,LNG Esports,,Coach,U,曾龙,Zeng Long,China,China,1993-09-04,0,U
2023,,Worlds,World Championship,国际,国际赛事,LPL 2023 Regional Finals,2023-08-06,LNG Esports,,Top,Zika,唐华钰,Tang Hua-Yu,China,China,2003-07-07,0,Zika
2023,,Worlds,World Championship,国际,国际赛事,LPL 2023 Regional Finals,2023-08-06,LNG Esports,,Jungle,Tarzan,이승용,Lee Seung-yong,South Korea,Korea,1999-08-23,0,Tarzan (Lee Seung-yong)
2023,,Worlds,World Championship,国际,国际赛事,LPL 2023 Regional Finals,2023-08-06,LNG Esports,,Mid,Scout,이예찬,Lee Ye-chan,South Korea,China,1998-03-14,0,Scout
2023,,Worlds,World Championship,国际,国际赛事,LPL 2023 Regional Finals,2023-08-06,LNG Esports,,Bot,GALA,陈伟,Chen Wei,China,China,2001-02-14,0,GALA
2023,,Worlds,World Championship,国际,国际赛事,LPL 2023 Regional Finals,2023-08-06,LNG Esports,,Support,Hang,付明航,Fu Ming-Hang,China,China,2003-02-05,0,Hang
2023,,Worlds,World Championship,国际,国际赛事,LPL 2023 Regional Finals,2023-08-06,LNG Esports,,Coach,Poppy,張博皓,Chang Po-Hao,Taiwan,Asia Pacific,1991-09-06,0,Poppy (Chang Po-Hao)
2023,,Worlds,World Championship,国际,国际赛事,LPL 2023 Regional Finals,2023-08-06,LNG Esports,,Coach,U,曾龙,Zeng Long,China,China,1993-09-04,0,U
2024,,Worlds,World Championship,国际,国际赛事,LPL 2024 Regional Finals,2024-08-31,LNG Esports,,Top,Zika,唐华钰,Tang Hua-Yu,China,China,2003-07-07,0,Zika
2024,,Worlds,World Championship,国际,国际赛事,LPL 2024 Regional Finals,2024-08-31,LNG Esports,,Jungle,Weiwei,魏博涵,Wei Bo-Han,China,China,2000-08-14,0,Weiwei
2024,,Worlds,World Championship,国际,国际赛事,LPL 2024 Regional Finals,2024-08-31,LNG Esports,,Mid,Scout,이예찬,Lee Ye-chan,South Korea,China,1998-03-14,0,Scout
2024,,Worlds,World Championship,国际,国际赛事,LPL 2024 Regional Finals,2024-08-31,LNG Esports,,Bot,GALA,陈伟,Chen Wei,China,China,2001-02-14,0,GALA
2024,,Worlds,World Championship,国际,国际赛事,LPL 2024 Regional Finals,2024-08-31,LNG Esports,,Support,Hang,付明航,Fu Ming-Hang,China,China,2003-02-05,0,Hang
2024,,Worlds,World Championship,国际,国际赛事,LPL 2024 Regional Finals,2024-08-31,LNG Esports,,Coach,U,曾龙,Zeng Long,China,China,1993-09-04,0,U
2024,,Worlds,World Championship,国际,国际赛事,LPL 2024 Regional Finals,2024-08-31,LNG Esports,,Coach,DynAmIte,毛泽通,Mao Ze-Tong,China,China,,0,DynAmIte
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,LNG Esports,,Top,Zika,唐华钰,Tang Hua-Yu,China,China,2003-07-07,0,Zika
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,LNG Esports,,Jungle,Tarzan,이승용,Lee Seung-yong,South Korea,Korea,1999-08-23,0,Tarzan (Lee Seung-yong)
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,LNG Esports,,Mid,Scout,이예찬,Lee Ye-chan,South Korea,China,1998-03-14,0,Scout
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,LNG Esports,,Bot,GALA,陈伟,Chen Wei,China,China,2001-02-14,0,GALA
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,LNG Esports,,Support,Hang,付明航,Fu Ming-Hang,China,China,2003-02-05,0,Hang
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,LNG Esports,,Coach,Poppy,張博皓,Chang Po-Hao,Taiwan,Asia Pacific,1991-09-06,0,Poppy (Chang Po-Hao)
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,LNG Esports,,Coach,U,曾龙,Zeng Long,China,China,1993-09-04,0,U
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,LNG Esports,,Top,Zika,唐华钰,Tang Hua-Yu,China,China,2003-07-07,0,Zika
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,LNG Esports,,Jungle,Weiwei,魏博涵,Wei Bo-Han,China,China,2000-08-14,0,Weiwei
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,LNG Esports,,Mid,Scout,이예찬,Lee Ye-chan,South Korea,China,1998-03-14,0,Scout
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,LNG Esports,,Bot,GALA,陈伟,Chen Wei,China,China,2001-02-14,0,GALA
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,LNG Esports,,Support,Hang,付明航,Fu Ming-Hang,China,China,2003-02-05,0,Hang
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,LNG Esports,,Coach,U,曾龙,Zeng Long,China,China,1993-09-04,0,U
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,LNG Esports,,Coach,DynAmIte,毛泽通,Mao Ze-Tong,China,China,,0,DynAmIte
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Play-In,2022-09-29,LOUD,,Top,Robo,,Leonardo Souza,Brazil,Brazil,1998-04-22,0,Robo
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Play-In,2022-09-29,LOUD,,Jungle,Croc,박종훈,Park Jong-hoon,South Korea,Korea,1998-01-06,1,Croc
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Play-In,2022-09-29,LOUD,,Mid,tinowns,,Thiago Sartori,Brazil,Brazil,1997-05-06,0,tinowns
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Play-In,2022-09-29,LOUD,,Bot,Brance,,Diego Amaral,Brazil,Brazil,2004-02-25,0,Brance
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Play-In,2022-09-29,LOUD,,Support,Ceos,,Denilson Oliveira Gonçalves,Brazil,Brazil,1998-08-08,0,Ceos
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Play-In,2022-09-29,LOUD,,Coach,Von,,Gabriel Barbosa,Brazil,Brazil,1994-03-24,0,Von (Gabriel Barbosa)
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Play-In,2022-09-29,LOUD,,Coach,BeellzY,,Lucas Spínola de Souza,Brazil,Brazil,1994-03-02,0,BeellzY
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Play-In,2023-10-10,LOUD,,Top,Robo,,Leonardo Souza,Brazil,Brazil,1998-04-22,0,Robo
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Play-In,2023-10-10,LOUD,,Jungle,Croc,박종훈,Park Jong-hoon,South Korea,Korea,1998-01-06,1,Croc
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Play-In,2023-10-10,LOUD,,Mid,tinowns,,Thiago Sartori,Brazil,Brazil,1997-05-06,0,tinowns
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Play-In,2023-10-10,LOUD,,Bot,Route,문검수,Moon Geom-su,South Korea,Korea,1999-01-05,0,Route
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Play-In,2023-10-10,LOUD,,Support,Ceos,,Denilson Oliveira Gonçalves,Brazil,Brazil,1998-08-08,0,Ceos
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Play-In,2023-10-10,LOUD,,Coach,BeellzY,,Lucas Spínola de Souza,Brazil,Brazil,1994-03-02,0,BeellzY
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Play-In,2023-10-10,LOUD,,Coach,Sephis,,Diego&amp;nbsp;Alejandro de Alencar Jara,Brazil,Brazil,1997-11-19,0,Sephis
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,MAD Lions,,Top,Chasy,김동현,Kim Dong-hyeon,South Korea,Korea,2001-04-20,0,Chasy
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,MAD Lions,,Jungle,Elyoya,,Javier Prades Batalla,Spain,EMEA,2000-03-13,0,Elyoya
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,MAD Lions,,Mid,Nisqy,,Yasin Dinçer,Belgium,EMEA,1998-07-28,0,Nisqy
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,MAD Lions,,Bot,Carzzy,,Matyáš Orság,Czech Republic,EMEA,2002-01-31,0,Carzzy
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,MAD Lions,,Support,Hylissang,Здравец Илиев Гълъбов,Zdravets Iliev Galabov,Bulgaria,EMEA,1995-04-30,0,Hylissang
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,MAD Lions,,Coach,Pad,,Patrick Suckow-Breum,Denmark,EMEA,1993-02-27,0,Pad
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,MAD Lions,,Coach,Viking (Jake Ainsworth),,,,,,,Viking (Jake Ainsworth)
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Play-In,2022-09-29,MAD Lions,,Top,Armut,,İrfan&amp;nbsp;Berk Tükek,Turkey,EMEA,1998-12-13,0,Armut
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Play-In,2022-09-29,MAD Lions,,Jungle,Elyoya,,Javier Prades Batalla,Spain,EMEA,2000-03-13,0,Elyoya
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Play-In,2022-09-29,MAD Lions,,Mid,Nisqy,,Yasin Dinçer,Belgium,EMEA,1998-07-28,0,Nisqy
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Play-In,2022-09-29,MAD Lions,,Bot,UNF0RGIVEN,,William Nieminen,Sweden,EMEA,2000-08-23,0,UNF0RGIVEN
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Play-In,2022-09-29,MAD Lions,,Support,Kaiser,,Norman Kaiser,Germany,EMEA,1998-11-19,0,Kaiser
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Play-In,2022-09-29,MAD Lions,,Coach,Mac,,James MacCormack,United Kingdom,EMEA,1994-02-13,0,Mac
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Play-In,2022-09-29,MAD Lions,,Coach,Kaas,,Christophe van Oudheusden,Belgium,EMEA,,0,Kaas
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,MAD Lions KOI,,Top,Myrwn,,Alex Pastor Villarejo,Spain,EMEA,2003-06-13,0,Myrwn
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,MAD Lions KOI,,Jungle,Elyoya,,Javier Prades Batalla,Spain,EMEA,2000-03-13,0,Elyoya
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,MAD Lions KOI,,Mid,Fresskowy,,Bartłomiej Przewoźnik,Poland,EMEA,1999-11-26,0,Fresskowy
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,MAD Lions KOI,,Bot,Supa,,David Martínez García,Spain,EMEA,2000-10-23,0,Supa
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,MAD Lions KOI,,Support,Alvaro,,Álvaro Fernández del Amo,Spain,EMEA,2003-07-15,0,Alvaro (Álvaro Fernández)
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,MAD Lions KOI,,Coach,Melzhet,,Tomás Campelos Fernández,Spain,EMEA,1994-10-07,0,Melzhet
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,MAD Lions KOI,,Coach,Zeph,,Quentin Viguié,France,EMEA,,0,Zeph
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Play-In,2024-09-25,MAD Lions KOI,,Top,Myrwn,,Alex Pastor Villarejo,Spain,EMEA,2003-06-13,0,Myrwn
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Play-In,2024-09-25,MAD Lions KOI,,Jungle,Elyoya,,Javier Prades Batalla,Spain,EMEA,2000-03-13,0,Elyoya
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Play-In,2024-09-25,MAD Lions KOI,,Mid,Fresskowy,,Bartłomiej Przewoźnik,Poland,EMEA,1999-11-26,0,Fresskowy
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Play-In,2024-09-25,MAD Lions KOI,,Bot,Supa,,David Martínez García,Spain,EMEA,2000-10-23,0,Supa
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Play-In,2024-09-25,MAD Lions KOI,,Support,Alvaro,,Álvaro Fernández del Amo,Spain,EMEA,2003-07-15,0,Alvaro (Álvaro Fernández)
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Play-In,2024-09-25,MAD Lions KOI,,Coach,Melzhet,,Tomás Campelos Fernández,Spain,EMEA,1994-10-07,0,Melzhet
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Play-In,2024-09-25,MAD Lions KOI,,Coach,Zeph,,Quentin Viguié,France,EMEA,,0,Zeph
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,Movistar KOI,,Top,Myrwn,,Alex Pastor Villarejo,Spain,EMEA,2003-06-13,0,Myrwn
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,Movistar KOI,,Jungle,Elyoya,,Javier Prades Batalla,Spain,EMEA,2000-03-13,0,Elyoya
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,Movistar KOI,,Mid,Jojopyun,,Joseph&amp;nbsp;Joon Pyun,Canada,North America,2004-10-01,0,Jojopyun
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,Movistar KOI,,Bot,Supa,,David Martínez García,Spain,EMEA,2000-10-23,0,Supa
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,Movistar KOI,,Support,Alvaro,,Álvaro Fernández del Amo,Spain,EMEA,2003-07-15,0,Alvaro (Álvaro Fernández)
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,Movistar KOI,,Coach,Melzhet,,Tomás Campelos Fernández,Spain,EMEA,1994-10-07,0,Melzhet
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,Movistar KOI,,Coach,Zeph,,Quentin Viguié,France,EMEA,,0,Zeph
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Play-In,2023-10-10,Movistar R7,,Top,Bong,조보웅,Cho Bo-woong,South Korea,Korea,2001-08-30,0,Bong (Cho Bo-woong)
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Play-In,2023-10-10,Movistar R7,,Jungle,Oddie,,Sebastián Alonso Niño Zavaleta,Peru,North America,1997-08-28,0,Oddie
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Play-In,2023-10-10,Movistar R7,,Mid,Mireu,정조빈,Jeong Jo-bin,South Korea,Korea,2001-09-20,0,Mireu
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Play-In,2023-10-10,Movistar R7,,Bot,ceo,,Mauro&amp;nbsp;Lorenzo Tévez,Argentina,Brazil,2004-01-13,0,Ceo
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Play-In,2023-10-10,Movistar R7,,Support,Lyonz,,Pedro&amp;nbsp;Luis Peralta,Argentina,North America,2001-11-29,0,Lyonz
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Play-In,2023-10-10,Movistar R7,,Coach,Khynm,,Cristian&amp;nbsp;Gabriel Alonso Roussy,Argentina,Brazil,1995-05-15,0,Khynm
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Play-In,2023-10-10,Movistar R7,,Coach,Kun,권오성,Kwon Oh-seong,South Korea,Korea,1995-12-08,0,Kun (Kwon Oh-seong)
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Play-In,2024-09-25,Movistar R7,,Top,Summit,박우태,Park Woo-tae,South Korea,Korea,1998-12-08,0,Summit
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Play-In,2024-09-25,Movistar R7,,Jungle,Oddie,,Sebastián Alonso Niño Zavaleta,Peru,North America,1997-08-28,0,Oddie
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Play-In,2024-09-25,Movistar R7,,Mid,Keine,김준철,Kim Joon-cheol,South Korea,Korea,1999-11-08,0,Keine
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Play-In,2024-09-25,Movistar R7,,Bot,ceo,,Mauro&amp;nbsp;Lorenzo Tévez,Argentina,Brazil,2004-01-13,0,Ceo
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Play-In,2024-09-25,Movistar R7,,Support,Lyonz,,Pedro&amp;nbsp;Luis Peralta,Argentina,North America,2001-11-29,0,Lyonz
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Play-In,2024-09-25,Movistar R7,,Coach,Khynm,,Cristian&amp;nbsp;Gabriel Alonso Roussy,Argentina,Brazil,1995-05-15,0,Khynm
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Play-In,2024-09-25,Movistar R7,,Coach,Pointless,,Tobias Riscica,Argentina,Brazil,1997-01-18,0,Pointless
2024,,Worlds,World Championship,国际,国际赛事,LPL 2024 Regional Finals,2024-08-31,Ninjas in Pyjamas.CN,,Top,shanji,邓子健,Deng Zi-Jian,China,China,2000-09-14,0,shanji
2024,,Worlds,World Championship,国际,国际赛事,LPL 2024 Regional Finals,2024-08-31,Ninjas in Pyjamas.CN,,Jungle,Leyan,卢崛,Lu Jue,China,China,2002-07-07,0,Leyan
2024,,Worlds,World Championship,国际,国际赛事,LPL 2024 Regional Finals,2024-08-31,Ninjas in Pyjamas.CN,,Mid,Rookie,송의진,Song Eui-jin,South Korea,China,1997-03-11,0,Rookie
2024,,Worlds,World Championship,国际,国际赛事,LPL 2024 Regional Finals,2024-08-31,Ninjas in Pyjamas.CN,,Bot,Photic,应祺燊,Ying Qi-Shen,China,China,2002-10-11,0,Photic
2024,,Worlds,World Championship,国际,国际赛事,LPL 2024 Regional Finals,2024-08-31,Ninjas in Pyjamas.CN,,Support,Zhuo,王旭卓,Wang Xu-Zhuo,China,China,2001-02-13,0,Zhuo
2024,,Worlds,World Championship,国际,国际赛事,LPL 2024 Regional Finals,2024-08-31,Ninjas in Pyjamas.CN,,Coach,Maizijian,曾信益,Zeng Xin-Yi,China,China,1991-05-15,0,maizijian
2024,,Worlds,World Championship,国际,国际赛事,LPL 2024 Regional Finals,2024-08-31,Ninjas in Pyjamas.CN,,Coach,Cluo,신민승,Shin Min-seung,South Korea,Korea,,0,Cluo
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,NRG,,Top,Dhokla,,Niship Doshi,India,North America,1997-07-17,0,Dhokla
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,NRG,,Jungle,Contractz,,Juan&amp;nbsp;Arturo Garcia,United States,North America,1999-08-25,0,Contractz
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,NRG,,Mid,Palafox,,Cristian Palafox,United States,North America,1999-07-08,0,Palafox
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,NRG,,Bot,FBI,,Ian&amp;nbsp;Victor Huang,Australia,North America,1999-02-11,0,FBI
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,NRG,,Support,Ignar,이동근,Lee Dong-geun,South Korea,Korea,1996-11-20,0,IgNar
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,NRG,,Coach,Thinkcard,,Thomas Slotkin,United States,North America,1992-10-08,0,Thinkcard
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,NRG,,Coach,Croissant,,Chris Sun,United States,North America,,1,Croissant
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Play-In,2024-09-25,paiN Gaming,,Top,Wizer,최의석,Choi Eui-seok,South Korea,Brazil,1998-11-29,0,Wizer
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Play-In,2024-09-25,paiN Gaming,,Jungle,CarioK,,Marcos Santos de Oliveira Junior,Brazil,Brazil,2000-01-31,0,CarioK
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Play-In,2024-09-25,paiN Gaming,,Mid,dyNquedo,,Matheus Rossini Miranda,Brazil,Brazil,1997-10-14,0,dyNquedo
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Play-In,2024-09-25,paiN Gaming,,Bot,TitaN,,Alexandre Lima dos Santos,Brazil,Brazil,2000-07-09,0,TitaN
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Play-In,2024-09-25,paiN Gaming,,Support,Kuri,최원영,Choi Won-yeong,South Korea,Brazil,2000-08-08,1,Kuri
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Play-In,2024-09-25,paiN Gaming,,Coach,Sarkis,,Matheus Guimarães Sarquis,Brazil,Brazil,1996-03-19,0,Sarkis
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Play-In,2024-09-25,paiN Gaming,,Coach,Xero,신혁,Sin Hyeok,South Korea,Korea,1988-07-19,0,Xero
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,paiN Gaming,,Top,Wizer,최의석,Choi Eui-seok,South Korea,Brazil,1998-11-29,0,Wizer
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,paiN Gaming,,Jungle,CarioK,,Marcos Santos de Oliveira Junior,Brazil,Brazil,2000-01-31,0,CarioK
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,paiN Gaming,,Mid,dyNquedo,,Matheus Rossini Miranda,Brazil,Brazil,1997-10-14,0,dyNquedo
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,paiN Gaming,,Bot,TitaN,,Alexandre Lima dos Santos,Brazil,Brazil,2000-07-09,0,TitaN
