year,split,league_short,league_full,region,tier,tournament,date_start,team,team_short,role,player_id,name_cn,real_name,country,residency,birthdate,is_retired,roster_link
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Play-In,2022-09-29,Evil Geniuses.NA,,Bot,Kaori,,Muhammed&amp;nbsp;Hasan Şentürk,Turkey,EMEA,2001-07-09,0,Kaori
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Play-In,2022-09-29,Evil Geniuses.NA,,Support,Vulcan,,Philippe Laflamme,Canada,North America,1999-04-20,0,Vulcan (Philippe Laflamme)
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Play-In,2022-09-29,Evil Geniuses.NA,,Coach,Rigby,한얼,Han Earl,South Korea,Korea,1995-12-15,0,Rigby
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Main Event,2022-10-07,Evil Geniuses.NA,,Top,Impact,정언영,Jeong Eon-young,South Korea,North America,1995-03-07,0,Impact
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Main Event,2022-10-07,Evil Geniuses.NA,,Jungle,Inspired,,Kacper Słoma,Poland,North America,2002-01-24,0,Inspired
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Main Event,2022-10-07,Evil Geniuses.NA,,Mid,Jojopyun,,Joseph&amp;nbsp;Joon Pyun,Canada,North America,2004-10-01,0,jojopyun
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Main Event,2022-10-07,Evil Geniuses.NA,,Bot,Kaori,,Muhammed&amp;nbsp;Hasan Şentürk,Turkey,EMEA,2001-07-09,0,Kaori
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Main Event,2022-10-07,Evil Geniuses.NA,,Support,Vulcan,,Philippe Laflamme,Canada,North America,1999-04-20,0,Vulcan (Philippe Laflamme)
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Main Event,2022-10-07,Evil Geniuses.NA,,Coach,Rigby,한얼,Han Earl,South Korea,Korea,1995-12-15,0,Rigby
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Main Event,2022-10-07,Evil Geniuses.NA,,Coach,Turtle,,Gabriel Peixoto,Brazil,Brazil,1994-05-23,0,Turtle (Gabriel Peixoto)
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,FlyQuest,,Top,Bwipo,,Gabriël Rau,Belgium,EMEA,1998-12-24,0,Bwipo
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,FlyQuest,,Jungle,Inspired,,Kacper Słoma,Poland,North America,2002-01-24,0,Inspired
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,FlyQuest,,Mid,Quad,송수형,Song Su-hyeong,South Korea,Korea,2002-08-25,0,Quad
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,FlyQuest,,Bot,Massu,,Fahad Abdulmalek,Iraq,North America,2004-11-28,0,Massu
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,FlyQuest,,Support,Busio,,Alan Cwalina,United States,EMEA,2003-10-22,0,Busio
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,FlyQuest,,Coach,Nukeduck,,Erlend Våtevik Holm,Norway,EMEA,1996-05-21,0,Nukeduck
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,FlyQuest,,Coach,Mithy,,Alfonso Aguirre Rodríguez,Spain,EMEA,1994-10-05,0,Mithy
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,FlyQuest,,Top,Bwipo,,Gabriël Rau,Belgium,EMEA,1998-12-24,0,Bwipo
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,FlyQuest,,Jungle,Inspired,,Kacper Słoma,Poland,North America,2002-01-24,0,Inspired
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,FlyQuest,,Mid,Quad,송수형,Song Su-hyeong,South Korea,Korea,2002-08-25,0,Quad
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,FlyQuest,,Bot,Massu,,Fahad Abdulmalek,Iraq,North America,2004-11-28,0,Massu
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,FlyQuest,,Support,Busio,,Alan Cwalina,United States,EMEA,2003-10-22,0,Busio
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,FlyQuest,,Coach,Nukeduck,,Erlend Våtevik Holm,Norway,EMEA,1996-05-21,0,Nukeduck
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,FlyQuest,,Coach,Mithy,,Alfonso Aguirre Rodríguez,Spain,EMEA,1994-10-05,0,Mithy
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,FlyQuest,,Top,Bwipo,,Gabriël Rau,Belgium,EMEA,1998-12-24,0,Bwipo
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,FlyQuest,,Jungle,Inspired,,Kacper Słoma,Poland,North America,2002-01-24,0,Inspired
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,FlyQuest,,Mid,Jensen,,Nicolaj Jensen,Denmark,Americas,1995-01-01,1,Jensen
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,FlyQuest,,Bot,Massu,,Fahad Abdulmalek,Iraq,North America,2004-11-28,0,Massu
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,FlyQuest,,Support,Busio,,Alan Cwalina,United States,EMEA,2003-10-22,0,Busio
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,FlyQuest,,Coach,Nukeduck,,Erlend Våtevik Holm,Norway,EMEA,1996-05-21,0,Nukeduck
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,FlyQuest,,Top,Bwipo,,Gabriël Rau,Belgium,EMEA,1998-12-24,0,Bwipo
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,FlyQuest,,Jungle,Inspired,,Kacper Słoma,Poland,North America,2002-01-24,0,Inspired
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,FlyQuest,,Mid,Quad,송수형,Song Su-hyeong,South Korea,Korea,2002-08-25,0,Quad
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,FlyQuest,,Bot,Massu,,Fahad Abdulmalek,Iraq,North America,2004-11-28,0,Massu
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,FlyQuest,,Support,Busio,,Alan Cwalina,United States,EMEA,2003-10-22,0,Busio
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,FlyQuest,,Coach,Nukeduck,,Erlend Våtevik Holm,Norway,EMEA,1996-05-21,0,Nukeduck
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,FlyQuest,,Coach,Mithy,,Alfonso Aguirre Rodríguez,Spain,EMEA,1994-10-05,0,Mithy
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,Fnatic,,Top,Oscarinin,,Óscar Muñoz Jiménez,Spain,EMEA,2003-06-11,0,Oscarinin
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,Fnatic,,Jungle,Razork,,Iván Martín Díaz,Spain,EMEA,2000-10-07,0,Razork
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,Fnatic,,Mid,Humanoid,,Marek Brázda,Czech Republic,EMEA,2000-03-14,0,Humanoid
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,Fnatic,,Bot,Noah,오현택,Oh Hyeon-taek,South Korea,Korea,2001-10-04,0,Noah (Oh Hyeon-taek)
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,Fnatic,,Support,Jun,윤세준,Yoon Se-jun,South Korea,Korea,2000-08-02,0,Jun (Yoon Se-jun)
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,Fnatic,,Coach,Nightshare,,Tomáš Kněžínek,Czech Republic,EMEA,1994-06-06,1,Nightshare
2024,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2024,2024-05-01,Fnatic,,Coach,Gaax,,Pablo Vegas Pérez,Spain,EMEA,2001-04-22,0,Gaax
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,Fnatic,,Top,Oscarinin,,Óscar Muñoz Jiménez,Spain,EMEA,2003-06-11,0,Oscarinin
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,Fnatic,,Jungle,Razork,,Iván Martín Díaz,Spain,EMEA,2000-10-07,0,Razork
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,Fnatic,,Mid,Humanoid,,Marek Brázda,Czech Republic,EMEA,2000-03-14,0,Humanoid
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,Fnatic,,Bot,Noah,오현택,Oh Hyeon-taek,South Korea,Korea,2001-10-04,0,Noah (Oh Hyeon-taek)
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,Fnatic,,Support,Jun,윤세준,Yoon Se-jun,South Korea,Korea,2000-08-02,0,Jun (Yoon Se-jun)
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,Fnatic,,Coach,Nightshare,,Tomáš Kněžínek,Czech Republic,EMEA,1994-06-06,1,Nightshare
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,Fnatic,,Coach,Gaax,,Pablo Vegas Pérez,Spain,EMEA,2001-04-22,0,Gaax
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,Fnatic,,Top,Oscarinin,,Óscar Muñoz Jiménez,Spain,EMEA,2003-06-11,0,Oscarinin
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,Fnatic,,Jungle,Razork,,Iván Martín Díaz,Spain,EMEA,2000-10-07,0,Razork
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,Fnatic,,Mid,Humanoid,,Marek Brázda,Czech Republic,EMEA,2000-03-14,0,Humanoid
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,Fnatic,,Bot,Noah,오현택,Oh Hyeon-taek,South Korea,Korea,2001-10-04,0,Noah (Oh Hyeon-taek)
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,Fnatic,,Support,Trymbi,,Adrian Trybus,Spain,EMEA,2000-10-20,0,Trymbi
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,Fnatic,,Coach,Nightshare,,Tomáš Kněžínek,Czech Republic,EMEA,1994-06-06,1,Nightshare
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,Fnatic,,Coach,Hiiva,,Aleksi Kaikkonen,Finland,EMEA,1994-08-31,0,Hiiva
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,Fnatic,,Top,Oscarinin,,Óscar Muñoz Jiménez,Spain,EMEA,2003-06-11,0,Oscarinin
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,Fnatic,,Jungle,Razork,,Iván Martín Díaz,Spain,EMEA,2000-10-07,0,Razork
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,Fnatic,,Mid,Poby,윤성원,Yoon Sung-won,South Korea,Korea,2006-02-07,0,Poby
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,Fnatic,,Bot,Upset,,Elias Lipp,Germany,EMEA,1999-12-16,0,Upset
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,Fnatic,,Support,Mikyx,,Mihael Mehle,Slovenia,EMEA,1998-11-02,0,Mikyx
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,Fnatic,,Coach,GrabbZ,,Fabian Lohmann,Germany,EMEA,1995-01-14,0,GrabbZ
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,Fnatic,,Coach,Gaax,,Pablo Vegas Pérez,Spain,EMEA,2001-04-22,0,Gaax
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Main Event,2022-10-07,Fnatic,,Top,Wunder,,Martin Nordahl Hansen,Denmark,EMEA,1998-11-09,0,Wunder
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Main Event,2022-10-07,Fnatic,,Jungle,Razork,,Iván Martín Díaz,Spain,EMEA,2000-10-07,0,Razork
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Main Event,2022-10-07,Fnatic,,Mid,Humanoid,,Marek Brázda,Czech Republic,EMEA,2000-03-14,0,Humanoid
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Main Event,2022-10-07,Fnatic,,Bot,Upset,,Elias Lipp,Germany,EMEA,1999-12-16,0,Upset
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Main Event,2022-10-07,Fnatic,,Support,Hylissang,Здравец Илиев Гълъбов,Zdravets Iliev Galabov,Bulgaria,EMEA,1995-04-30,0,Hylissang
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Main Event,2022-10-07,Fnatic,,Coach,YamatoCannon,,Jakob Mebdi,Sweden,EMEA,1995-12-30,0,YamatoCannon
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Main Event,2022-10-07,Fnatic,,Coach,Shaves,,Kevin&amp;nbsp;Edward Tolman,United Kingdom,EMEA,,0,Shaves
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Play-In,2022-09-29,Fnatic,,Top,Wunder,,Martin Nordahl Hansen,Denmark,EMEA,1998-11-09,0,Wunder
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Play-In,2022-09-29,Fnatic,,Jungle,Razork,,Iván Martín Díaz,Spain,EMEA,2000-10-07,0,Razork
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Play-In,2022-09-29,Fnatic,,Mid,Humanoid,,Marek Brázda,Czech Republic,EMEA,2000-03-14,0,Humanoid
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Play-In,2022-09-29,Fnatic,,Bot,Upset,,Elias Lipp,Germany,EMEA,1999-12-16,0,Upset
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Play-In,2022-09-29,Fnatic,,Support,Rhuckz,,Rúben&amp;nbsp;Alexandre Barbosa Neves,Portugal,EMEA,1996-08-28,0,Rhuckz
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Play-In,2022-09-29,Fnatic,,Support,Hylissang,Здравец Илиев Гълъбов,Zdravets Iliev Galabov,Bulgaria,EMEA,1995-04-30,0,Hylissang
2022,,Worlds,World Championship,国际,国际赛事,Worlds 2022 Play-In,2022-09-29,Fnatic,,Coach,YamatoCannon,,Jakob Mebdi,Sweden,EMEA,1995-12-30,0,YamatoCannon
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Play-In,2024-09-25,Fukuoka SoftBank HAWKS gaming,,Top,Evi,村瀬 俊介,Shunsuke Murase,Japan,Asia Pacific,1995-11-15,0,Evi
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Play-In,2024-09-25,Fukuoka SoftBank HAWKS gaming,,Jungle,Forest,이현서,Lee Hyeon-seo,South Korea,Korea,2002-03-22,0,Forest (Lee Hyeon-seo)
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Play-In,2024-09-25,Fukuoka SoftBank HAWKS gaming,,Mid,DasheR,김덕범,Kim Deok-beom,South Korea,Asia Pacific,1998-05-20,1,DasheR
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Play-In,2024-09-25,Fukuoka SoftBank HAWKS gaming,,Bot,Marble,島谷れい,Rei Shimaya,Japan,Asia Pacific,2002-08-28,0,Marble
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Play-In,2024-09-25,Fukuoka SoftBank HAWKS gaming,,Support,Vsta,오효성,Oh Hyo-seong,South Korea,Korea,2000-10-03,0,Vsta
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Play-In,2024-09-25,Fukuoka SoftBank HAWKS gaming,,Coach,VicaL,김선묵,Kim Sun-mook,South Korea,Korea,1986-09-11,0,VicaL
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Play-In,2024-09-25,Fukuoka SoftBank HAWKS gaming,,Coach,Tussle,이문용,Lee Moon-yong,South Korea,Asia Pacific,1995-03-29,0,Tussle
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,FURIA,,Top,Guigo,,Guilherme Araújo Ruiz,Brazil,Brazil,2002-01-28,0,Guigo
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,FURIA,,Jungle,Tatu,,Pedro Seixas,Brazil,Brazil,2006-06-13,0,Tatu (Pedro Seixas)
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,FURIA,,Mid,Tutsz,,Arthur Peixoto Machado,Brazil,Brazil,2002-12-16,0,Tutsz
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,FURIA,,Bot,Ayu,,Andrey Saraiva,Brazil,Brazil,2005-10-06,0,Ayu (Andrey Saraiva)
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,FURIA,,Support,JoJo,,Gabriel Dzelme de Oliveira,Brazil,Brazil,1998-11-11,0,JoJo (Gabriel Dzelme)
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,FURIA,,Coach,Thinkcard,,Thomas Slotkin,United States,North America,1992-10-08,0,Thinkcard
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,FURIA,,Coach,furyz,,Erick Susin,Brazil,Brazil,,0,furyz
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,FURIA,,Top,Guigo,,Guilherme Araújo Ruiz,Brazil,Brazil,2002-01-28,0,Guigo
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,FURIA,,Jungle,Tatu,,Pedro Seixas,Brazil,Brazil,2006-06-13,0,Tatu (Pedro Seixas)
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,FURIA,,Mid,Tutsz,,Arthur Peixoto Machado,Brazil,Brazil,2002-12-16,0,Tutsz
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,FURIA,,Bot,Ayu,,Andrey Saraiva,Brazil,Brazil,2005-10-06,0,Ayu (Andrey Saraiva)
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,FURIA,,Support,JoJo,,Gabriel Dzelme de Oliveira,Brazil,Brazil,1998-11-11,0,JoJo (Gabriel Dzelme)
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,FURIA,,Coach,furyz,,Erick Susin,Brazil,Brazil,,0,furyz
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,FURIA,,Coach,Luuukz,,Lucas&amp;nbsp;Yudi Higashi,Brazil,Brazil,1995-06-20,0,Luuukz
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,G2 Esports,,Top,BrokenBlade,,Sergen Çelik,Germany,EMEA,2000-01-19,0,BrokenBlade
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,G2 Esports,,Jungle,SkewMond,,Rudy Semaan,France,EMEA,2004-08-09,0,SkewMond
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,G2 Esports,,Mid,Caps,,Rasmus Borregaard Winther,Denmark,EMEA,1999-11-17,0,Caps
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,G2 Esports,,Bot,Hans Sama,,Steven Liv,France,EMEA,1999-09-02,0,Hans Sama
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,G2 Esports,,Support,Labrov,Λάμπρος Παπουτσάκης,Lampros Papoutsakis,Greece,EMEA,2002-02-12,0,Labrov
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,G2 Esports,,Coach,Dylan Falco,,Dylan Falco,Canada,North America,,0,Dylan Falco
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,G2 Esports,,Coach,Memento,,Jonas Elmarghichi,Sweden,EMEA,,0,Memento
2025,,Worlds,World Championship,国际,国际赛事,Worlds 2025 Main Event,2025-10-15,G2 Esports,,Coach,Rodrigo,,Rodrigo Domingues Oliveira,Portugal,EMEA,1997-05-04,0,Rodrigo
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,G2 Esports,,Top,BrokenBlade,,Sergen Çelik,Germany,EMEA,2000-01-19,0,BrokenBlade
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,G2 Esports,,Jungle,SkewMond,,Rudy Semaan,France,EMEA,2004-08-09,0,SkewMond
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,G2 Esports,,Mid,Caps,,Rasmus Borregaard Winther,Denmark,EMEA,1999-11-17,0,Caps
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,G2 Esports,,Bot,Hans Sama,,Steven Liv,France,EMEA,1999-09-02,0,Hans Sama
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,G2 Esports,,Support,Labrov,Λάμπρος Παπουτσάκης,Lampros Papoutsakis,Greece,EMEA,2002-02-12,0,Labrov
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,G2 Esports,,Coach,Dylan Falco,,Dylan Falco,Canada,North America,,0,Dylan Falco
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,G2 Esports,,Coach,Memento,,Jonas Elmarghichi,Sweden,EMEA,,0,Memento
2026,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2026,2026-06-28,G2 Esports,,Coach,Rodrigo,,Rodrigo Domingues Oliveira,Portugal,EMEA,1997-05-04,0,Rodrigo
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,G2 Esports,,Top,BrokenBlade,,Sergen Çelik,Germany,EMEA,2000-01-19,0,BrokenBlade
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,G2 Esports,,Jungle,SkewMond,,Rudy Semaan,France,EMEA,2004-08-09,0,SkewMond
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,G2 Esports,,Mid,Caps,,Rasmus Borregaard Winther,Denmark,EMEA,1999-11-17,0,Caps
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,G2 Esports,,Bot,Hans Sama,,Steven Liv,France,EMEA,1999-09-02,0,Hans Sama
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,G2 Esports,,Support,Labrov,Λάμπρος Παπουτσάκης,Lampros Papoutsakis,Greece,EMEA,2002-02-12,0,Labrov
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,G2 Esports,,Coach,Dylan Falco,,Dylan Falco,Canada,North America,,0,Dylan Falco
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,G2 Esports,,Coach,Memento,,Jonas Elmarghichi,Sweden,EMEA,,0,Memento
2025,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2025,2025-06-27,G2 Esports,,Coach,Rodrigo,,Rodrigo Domingues Oliveira,Portugal,EMEA,1997-05-04,0,Rodrigo
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,G2 Esports,,Top,BrokenBlade,,Sergen Çelik,Germany,EMEA,2000-01-19,0,BrokenBlade
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,G2 Esports,,Jungle,Yike,,Martin Sundelin,Sweden,EMEA,2000-11-11,0,Yike
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,G2 Esports,,Mid,Caps,,Rasmus Borregaard Winther,Denmark,EMEA,1999-11-17,0,Caps
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,G2 Esports,,Bot,Hans Sama,,Steven Liv,France,EMEA,1999-09-02,0,Hans Sama
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,G2 Esports,,Support,Mikyx,,Mihael Mehle,Slovenia,EMEA,1998-11-02,0,Mikyx
2023,,Worlds,World Championship,国际,国际赛事,Worlds 2023 Main Event,2023-10-19,G2 Esports,,Coach,Dylan Falco,,Dylan Falco,Canada,North America,,0,Dylan Falco
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,G2 Esports,,Top,BrokenBlade,,Sergen Çelik,Germany,EMEA,2000-01-19,0,BrokenBlade
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,G2 Esports,,Jungle,Yike,,Martin Sundelin,Sweden,EMEA,2000-11-11,0,Yike
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,G2 Esports,,Mid,Caps,,Rasmus Borregaard Winther,Denmark,EMEA,1999-11-17,0,Caps
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,G2 Esports,,Bot,Hans Sama,,Steven Liv,France,EMEA,1999-09-02,0,Hans Sama
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,G2 Esports,,Support,Mikyx,,Mihael Mehle,Slovenia,EMEA,1998-11-02,0,Mikyx
2023,,MSI,Mid-Season Invitational,国际,国际赛事,MSI 2023,2023-05-02,G2 Esports,,Coach,Dylan Falco,,Dylan Falco,Canada,North America,,0,Dylan Falco
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,G2 Esports,,Top,BrokenBlade,,Sergen Çelik,Germany,EMEA,2000-01-19,0,BrokenBlade
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,G2 Esports,,Jungle,Yike,,Martin Sundelin,Sweden,EMEA,2000-11-11,0,Yike
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,G2 Esports,,Mid,Caps,,Rasmus Borregaard Winther,Denmark,EMEA,1999-11-17,0,Caps
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,G2 Esports,,Bot,Hans Sama,,Steven Liv,France,EMEA,1999-09-02,0,Hans Sama
2024,,Worlds,World Championship,国际,国际赛事,Worlds 2024 Main Event,2024-10-03,G2 Esports,,Support,Mikyx,,Mihael Mehle,Slovenia,EMEA,1998-11-02,0,Mikyx
